"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000196876",157.758597820459,-3.91266123547551,1.10288268535449,-3.54766765988162,0.000388658297406201,0.0160018924885739
"ENSG00000289832",15.2689615140314,-4.11652889752948,1.25638867801631,-3.27647723157534,0.00105110787229741,0.0275155497331864
"ENSG00000256546",53.8859722130362,-1.37932237621217,0.329434677763434,-4.18693740918999,2.82743755909876e-05,0.00314699902710913
"ENSG00000123384",7776.73726133953,-1.34766609893005,0.282613378834823,-4.76858563627206,1.8552380771637e-06,0.00044847481705937
"ENSG00000166046",68.5312486629251,-1.45631313350094,0.398909068321714,-3.65073960245607,0.000261486244886459,0.0130078896933711
"ENSG00000139112",206.034196738066,-1.57699078065401,0.473313372867868,-3.33181116582196,0.000862827810211955,0.0251864321731871
"ENSG00000111261",40.499679954863,-1.26612801526304,0.422560705705164,-2.99632218085717,0.00273257556650867,0.0465591151866252
"ENSG00000111110",110.865828679373,-1.74074523024796,0.381896578712884,-4.55815874579143,5.16040278273285e-06,0.000992039828402329
"ENSG00000012822",271.565471451999,-1.26276585007392,0.39955986774863,-3.16039210141182,0.00157556949350061,0.0341395457058094
"ENSG00000123095",182.504972959228,-1.64368332073777,0.327578378821136,-5.01767951429803,5.22993256340568e-07,0.000186647072892479
"ENSG00000136052",81.9162080344263,-1.86159386147717,0.569779182024249,-3.26721986377863,0.00108609295891203,0.0278194439856424
"ENSG00000119242",385.329952977258,-1.0958504946727,0.336984735786283,-3.25192917749157,0.00114624579329126,0.028505394586637
"ENSG00000136048",706.622726071007,-1.6067858747953,0.326037636472643,-4.9282220671788,8.29812707013304e-07,0.000255549653509162
"ENSG00000151176",631.374447574031,-1.42544972612737,0.314647716971512,-4.53030373093867,5.88989493706001e-06,0.00107203017142653
"ENSG00000111674",245.358999585627,-1.04485062938042,0.258910733038552,-4.03556321176086,5.44714712116039e-05,0.00487126087349551
"ENSG00000111186",246.174202352098,-3.37261570925398,0.646713255181646,-5.21500940676821,1.83807907260832e-07,8.56388944389519e-05
"ENSG00000186815",165.821432323166,-1.10384171916021,0.286642515660409,-3.85093508064222,0.000117667690050901,0.00764889425536763
"ENSG00000185950",97.759191879621,-1.75834521545422,0.563201029431733,-3.1220561106367,0.00179592706158343,0.0364151868542035
"ENSG00000122042",218.295660435211,-1.32503812543459,0.373586673367056,-3.5468024421008,0.000389936879852135,0.0160018924885739
"ENSG00000272695",28.5809323065629,-2.00585433284337,0.654452572537066,-3.06493459880129,0.00217717600671144,0.0408069871075904
"ENSG00000183087",1373.22910699353,-2.01006637587439,0.448789212267833,-4.47886517975126,7.5040907661064e-06,0.00127577789277398
"ENSG00000136167",16.7598766861899,-3.06176170832976,0.998772439800939,-3.06552482459366,0.00217288338641109,0.0408069871075904
"ENSG00000102802",481.854883704508,-1.61479340061144,0.506329841813778,-3.1892123814526,0.00142661024192134,0.032080068390647
"ENSG00000185567",1845.84594682814,-1.54232449765101,0.313144834305129,-4.92527523589345,8.42416930319131e-07,0.000255549653509162
"ENSG00000165617",256.450065211817,-1.33191886172611,0.336992860465475,-3.95236522188152,7.73825149811667e-05,0.00588160062571432
"ENSG00000170054",77.7230495003648,-6.86329811659198,1.48376531898643,-4.62559545554033,3.73523728222334e-06,0.000770504746577032
"ENSG00000165943",96.4770739178986,-1.29219394351046,0.350054535050953,-3.69140752118058,0.00022301648419987,0.0117581888911704
"ENSG00000179476",58.3445507026963,-1.60614346587009,0.375466187932056,-4.27773130442503,1.88807728467641e-05,0.00240904166514394
"ENSG00000089723",45.1573030534091,-1.75721174638903,0.496396497818152,-3.53993582572123,0.000400224339897745,0.0162516292980525
"ENSG00000119714",30.1002526498753,-2.12768025478782,0.693126982372685,-3.06968320220983,0.00214285936435412,0.0406276681690227
"ENSG00000258289",570.261390187124,-1.23480098767834,0.210083689413438,-5.87766233126408,4.16100601114061e-09,6.41329493345833e-06
"ENSG00000182218",70.1911107647212,-1.20865048847138,0.334960747844671,-3.60833469667274,0.000308168768267374,0.0141590173596166
"ENSG00000020577",623.322053558453,-1.0545076770074,0.27666635360815,-3.81147784417951,0.000138138438869076,0.00838094034409208
"ENSG00000197324",1051.3231998826,-1.04498780275624,0.259430905086605,-4.0280004512469,5.6253235744429e-05,0.00495517196652533
"ENSG00000140092",397.038279818232,-1.53404923147606,0.461913050093212,-3.32107791967882,0.000896704990244041,0.0255957987159881
"ENSG00000259721",16.132538576685,-3.31844828133898,0.905872532278006,-3.66326184214246,0.000249023748244496,0.0125903477421261
"ENSG00000138623",439.818820644647,-1.39895852823446,0.466091089216166,-3.00147022889263,0.00268679310185831,0.0461655403240443
"ENSG00000166963",4135.1239693347,-1.45389731714347,0.361565176074547,-4.02112098551135,5.79218448365031e-05,0.00498546763386606
"ENSG00000298771",11.7515439045499,-3.71563781202753,0.987612257575559,-3.76224351563727,0.000168395966074089,0.0096490888560453
"ENSG00000259345",66.6635525439458,-1.38901625642857,0.464659323718442,-2.98932182251925,0.00279597467155756,0.0471480725587564
"ENSG00000175746",65.7665905647492,-1.19793330823555,0.403369973233312,-2.96981279650842,0.00297981275802443,0.048834208247909
"ENSG00000104154",249.807301121673,-1.0380458451787,0.281243111597567,-3.69092007012086,0.000223444349686775,0.0117581888911704
"ENSG00000166923",13016.8432445285,-4.04974882763217,1.26672894169617,-3.19701294754464,0.0013885869352872,0.0318863918215544
"ENSG00000198794",15.5111092891189,-2.19212953823705,0.741118921466707,-2.95786475657473,0.00309778004110269,0.0499081552288291
"ENSG00000137767",91.5190058112811,-1.20775492665196,0.365640954438803,-3.30311720279163,0.000956164155503591,0.0261180854131232
"ENSG00000166922",10.3893318235946,-3.32331435602675,1.10102720827868,-3.01837623179389,0.00254133185041002,0.0445770352128043
"ENSG00000140450",251.129917504319,-1.83740849732527,0.493220700700418,-3.72532721095442,0.000195062030229626,0.0107778738202948
"ENSG00000140545",222.129277874439,-1.57332390802205,0.524219934161843,-3.00126684525568,0.00268858844495921,0.0461655403240443
"ENSG00000188549",794.028814952422,-1.21480239167521,0.246512389848813,-4.92795673442723,8.30940109303542e-07,0.000255549653509162
"ENSG00000171724",39.9365973757893,-3.51000142244113,0.712129676219826,-4.92887958422565,8.27025253623193e-07,0.000255549653509162
"ENSG00000225614",371.453952866129,-1.71103113534536,0.391186561384312,-4.37395172597556,1.2201737221606e-05,0.00188773076555466
"ENSG00000103381",335.809515967099,-1.52218368804598,0.291835022814736,-5.21590477169116,1.82922139207043e-07,8.56388944389519e-05
"ENSG00000127585",43.882134174073,-3.78742051977356,0.964315238806641,-3.92757509925963,8.58066317421477e-05,0.00626186037586211
"ENSG00000135740",19.9595153703664,-2.40316828592517,0.64929835227373,-3.70117724388132,0.00021460150228302,0.0114092778069437
"ENSG00000103260",71.9142607173583,-1.01433528867254,0.319973375845905,-3.17006152774732,0.00152406661754113,0.0333977827761739
"ENSG00000174938",134.440865036088,-1.36593750237468,0.337806975727954,-4.04354439227066,5.26491821147905e-05,0.004735671491267
"ENSG00000150394",402.342697677263,-3.2785315429634,0.606979714840104,-5.40138568523176,6.61280744012316e-08,4.22611792317085e-05
"ENSG00000103066",75.6370703037587,-1.04384421761591,0.350632068936959,-2.97703578791473,0.00291050033530017,0.0482102255754057
"ENSG00000140941",965.392830925852,-1.08117432080007,0.279520879662953,-3.86795548906312,0.00010975169178275,0.00735051265615119
"ENSG00000011638",68.8232576779828,-1.4235428051182,0.404799442066326,-3.51666197426466,0.000437009930725495,0.0168603008435265
"ENSG00000102996",91.1882072620828,-1.68327744812545,0.440019664879455,-3.8254595930084,0.00013052834360966,0.00812517431843752
"ENSG00000182534",1383.36718914027,-1.51584916488936,0.384431044836992,-3.94309769007369,8.043587119125e-05,0.00597246957285874
"ENSG00000175155",123.984352025721,-1.84528283487885,0.395503291631932,-4.66565733818501,3.07631993802604e-06,0.000686727950334638
"ENSG00000212724",15.8502456412586,-7.45004730028456,2.44258725663347,-3.05006393530142,0.0022879265529649,0.0415940208001411
"ENSG00000171346",17.8163280427602,-2.56525703570358,0.765726198651705,-3.35009699318177,0.000807832675812284,0.024174041252402
"ENSG00000263535",20.7887730825374,-1.74004611932247,0.525542028415287,-3.31095521431347,0.000929780880450854,0.0258358536825494
"ENSG00000170921",1257.99670521213,-1.40699606741621,0.437374416928125,-3.21691441693862,0.00129577245368243,0.0309918963466117
"ENSG00000182742",14.8879837548024,-2.11806224440341,0.649648744790838,-3.2603191515214,0.00111286912080617,0.0282031645051523
"ENSG00000120075",16.3358909372172,-5.56518338714584,1.4114576380798,-3.94286249689854,8.05148220130265e-05,0.00597246957285874
"ENSG00000260027",20.7934509321765,-3.45413852605688,0.848541984329118,-4.0706748632925,4.6877138271259e-05,0.00450457270928353
"ENSG00000267750",11.2532427981014,-4.5210183857756,1.26472287800892,-3.57471068515273,0.000350615383833932,0.0153044990821789
"ENSG00000303847",21.2444394142698,-1.65960315091654,0.558884016589662,-2.96949474605398,0.00298289913206318,0.048834208247909
"ENSG00000293515",31.0374495215724,-2.27286559369695,0.448009052429828,-5.07325818835536,3.91061325962267e-07,0.000151252744349056
"ENSG00000215769",79.4321022117668,-1.801837378774,0.460381189911539,-3.91379452127534,9.08569595798335e-05,0.00641848411716715
"ENSG00000123700",142.61943400607,-2.43631708948131,0.720844585644347,-3.37980909893849,0.000725361928056106,0.0227167497752146
"ENSG00000005884",2552.6067933726,-1.11230337619203,0.300210761972665,-3.70507495761698,0.000211328228390524,0.0113184940299999
"ENSG00000176658",392.295589547269,-1.43112195070672,0.430070782396963,-3.32764281900408,0.000875840822702511,0.0253747815880722
"ENSG00000108306",309.929762893851,-1.0829227248907,0.360126206935561,-3.00706447916043,0.00263783805055644,0.04554686660732
"ENSG00000159217",133.240400407505,-2.66679347156271,0.477314684428366,-5.58707611259954,2.30924532541645e-08,2.23289590184486e-05
"ENSG00000167107",123.157222430944,-1.11243044247454,0.320024306192527,-3.47608110055647,0.000508798398083833,0.0183438022846858
"ENSG00000030582",521.615260221772,-1.7272457726086,0.425591161991909,-4.05846250313214,4.939686297167e-05,0.00452200513038288
"ENSG00000161533",562.597530359452,-1.11723675818885,0.317275828224158,-3.52134218494423,0.000429368157884622,0.0167439395579963
"ENSG00000167703",98.4672213761058,-1.73384649473084,0.522060590880232,-3.32115950718948,0.000896442890438239,0.0255957987159881
"ENSG00000225190",233.088658740285,-1.0046912749723,0.284998050873134,-3.52525665313946,0.000423072681773572,0.0166935144765523
"ENSG00000070540",364.098783949967,-1.64489510175597,0.376285076936373,-4.37140668757936,1.23448607525079e-05,0.00189096376932723
"ENSG00000141504",59.494268860136,-1.14564453682216,0.350331699685551,-3.27017092044614,0.00107482519434526,0.0277375018976304
"ENSG00000033627",414.087935669174,-1.18738492166532,0.351677922392001,-3.37634194830631,0.000734565623965995,0.022866126294523
"ENSG00000083454",9.51444728884081,-4.24424375105234,1.29902349825977,-3.2672571025375,0.00108595009530216,0.0278194439856424
"ENSG00000173482",653.406519254421,-1.16597502558259,0.337805668980436,-3.4516147378513,0.000557242773360095,0.019460728999219
"ENSG00000197046",113.793677761703,-1.73320941965787,0.524670359530416,-3.30342545214314,0.000955113602187116,0.0261180854131232
"ENSG00000264301",16.7739832164619,-1.81598443250782,0.610153832669477,-2.97627308930066,0.00291774913550701,0.0482786062838812
"ENSG00000166396",15.3851856294117,-7.40692902992656,2.41050401182878,-3.07277191557426,0.00212080517590241,0.0405574497853971
"ENSG00000082397",847.961325686525,-1.43406411623287,0.409180416900345,-3.50472323943628,0.000457082176112616,0.0172794103923025
"ENSG00000124225",221.074678133723,-1.1816760226656,0.350965720272421,-3.36692717952162,0.000760107569009586,0.0232863845547471
"ENSG00000234948",13.9592638196207,-4.05967379501289,1.1255401879314,-3.60686703019825,0.000309916374032421,0.0141590173596166
"ENSG00000126005",111.809901737178,-1.35153415953336,0.386112659397599,-3.50036220423847,0.000464626379884806,0.0172794103923025
"ENSG00000054793",350.958513876107,-1.12817264762113,0.356089491614112,-3.16822785897796,0.00153371263278049,0.0335142205391906
"ENSG00000124145",1902.55421977276,-1.2076256208878,0.366809817707267,-3.29223909118906,0.000993930739601266,0.0266039835162131
"ENSG00000088367",219.670268410329,-1.21342267444677,0.312660086347606,-3.88096443208206,0.000104043057725549,0.00702903993917889
"ENSG00000088899",28.7079751036225,-1.61931501874282,0.469323190761013,-3.45031963180229,0.000559923184025922,0.0195102963514979
"ENSG00000101335",2487.73382148093,-1.79662546601827,0.318924568180322,-5.63338684212766,1.76704477816982e-08,1.8455023040372e-05
"ENSG00000064601",366.109473346977,-1.0583177542996,0.290699990312598,-3.6405840714393,0.000272020265868599,0.0132340425573997
"ENSG00000078804",135.230654429899,-1.31897254016266,0.275388838620469,-4.78949163942125,1.67204364225702e-06,0.000417228825634811
"ENSG00000166619",367.708737947942,-1.16412852501793,0.275174855539242,-4.23050471939619,2.33167551503997e-05,0.00277487322255257
"ENSG00000197496",339.235755083698,-1.07978962988112,0.346839162421313,-3.11322868600828,0.00185052567493023,0.0369979859230489
"ENSG00000267317",14.3308781534148,-1.96117128409941,0.632467760174935,-3.10082411719606,0.00192982881571075,0.0379369524877523
"ENSG00000080573",21.9188517557559,-1.72612511689278,0.560387774810729,-3.08023335711736,0.00206838466425247,0.0399002233673939
"ENSG00000104967",53.8754396205021,-2.11247218873589,0.607284877126716,-3.47855227143274,0.000504130106585715,0.0183438022846858
"ENSG00000011478",36.4442686365966,-1.56734679953885,0.440352653799484,-3.5592990890718,0.000371845871173518,0.0157433675589056
"ENSG00000099822",13.9127512066735,-3.22371851130339,0.983025698298833,-3.27938376065058,0.00104034058267627,0.0273726346166404
"ENSG00000130477",30.6382448951152,-3.21411142241839,0.971138846366102,-3.30963119686258,0.000934189734214239,0.0258358536825494
"ENSG00000269378",645.648697338978,-1.07922037906435,0.325127457354292,-3.31937630812991,0.000902187630939818,0.0256576191879962
"ENSG00000161681",40.3760872725738,-1.8775149299376,0.580251755249474,-3.2356902205843,0.0012134900068804,0.0297998474546772
"ENSG00000004776",131.4587443473,-1.90625652393494,0.622009502887855,-3.06467427761891,0.00217907175139521,0.0408069871075904
"ENSG00000256087",224.745893414492,-1.11810485556055,0.298756827927764,-3.74252485981974,0.000182180503209044,0.0102491438732623
"ENSG00000176490",10.1300710536617,-2.96438671680767,0.988114517589183,-3.00004368323646,0.00269940889366585,0.0462536571085719
"ENSG00000105270",119.963403837738,-1.44719360665344,0.336525736355752,-4.3003950376133,1.70493910823175e-05,0.00223534855452995
"ENSG00000087086",1872.9837518427,-1.21227640141862,0.355833737466167,-3.40686189581414,0.000657143684754766,0.0212806070977927
"ENSG00000028277",320.924609507699,-1.9922355813749,0.594303984622767,-3.35221642950867,0.000801673208128152,0.0241297396944565
"ENSG00000130311",135.746266897936,-1.2290727057064,0.311013247881967,-3.95183393015091,7.75545554680189e-05,0.00588160062571432
"ENSG00000090339",367.823287609947,-1.48792584962821,0.267813700635031,-5.55582423938762,2.7630479416756e-08,2.37483970587018e-05
"ENSG00000130517",167.867571992498,-1.62849554752059,0.470804905526273,-3.45896044923371,0.000542264525575089,0.0191976532612636
"ENSG00000105612",101.743594567254,-1.20746631787759,0.310126575906861,-3.89346290090346,9.8823321525565e-05,0.00682542681840186
"ENSG00000105499",32.9456886474339,-2.46937290251192,0.533783520557279,-4.62616923792225,3.72490967459127e-06,0.000770504746577032
"ENSG00000105223",228.06064231569,-1.0488533954544,0.335620198157163,-3.12512000533188,0.0017773253600582,0.0361899375700088
"ENSG00000196110",208.717561492337,-1.2216901168909,0.351525599905617,-3.47539444415688,0.000510102697896676,0.0183438022846858
"ENSG00000167772",262.87918295897,-4.43567345496654,1.02462912599263,-4.32905267129644,1.49752118067258e-05,0.00203229387598118
"ENSG00000105290",80.4851818304039,-1.37947914860154,0.441427484063454,-3.12504136784388,0.00177780056578157,0.0361899375700088
"ENSG00000126458",240.772293355563,-1.18534369925808,0.291467818180211,-4.06680815281362,4.76614482364155e-05,0.00451658813596773
"ENSG00000130176",81.2670001584894,-1.78492449374896,0.570623850007316,-3.12802294142819,0.00175986444268646,0.0360721895052744
"ENSG00000105520",81.0275983056834,-1.40601703905863,0.353694769345873,-3.97522711930102,7.03121231480329e-05,0.00550400548809663
"ENSG00000228787",61.4071725231848,-3.64408733630535,0.80611083347239,-4.52057854204506,6.167085865757e-06,0.00110943006312938
"ENSG00000128342",1074.80598560766,-1.58897288673257,0.493796286927995,-3.21787127363367,0.00129145763941576,0.0309918963466117
"ENSG00000100292",440.100755225482,-1.99958824550447,0.570568741893074,-3.50455273604735,0.000457374971901681,0.0172794103923025
"ENSG00000185686",21.2048151734052,-6.89540743134753,1.51321322264775,-4.55679829395243,5.19392580315355e-06,0.000992039828402329
"ENSG00000198832",109.077347524574,-1.25061981539976,0.311038640553206,-4.02078601287427,5.80042772991979e-05,0.00498546763386606
"ENSG00000221890",104.657417245405,-2.95589264568238,0.723067868557088,-4.08798782828089,4.3513097758743e-05,0.00426070338876907
"ENSG00000291064",115.103480931136,-1.30597687115798,0.394470643007078,-3.31070738547847,0.000930604657836265,0.0258358536825494
"ENSG00000100344",34.0390056487152,-2.32302723503338,0.705305552543645,-3.2936465999105,0.000988967544414267,0.026563050138252
"ENSG00000185386",39.4816638799971,-1.32519165751456,0.438732608448054,-3.02049957536142,0.00252358062012805,0.0443159089375721
"ENSG00000100100",51.6330146934665,-2.34569171454467,0.463639048690741,-5.05930577066063,4.20785645011876e-07,0.000158779871072652
"ENSG00000159200",522.337812365473,-1.38448044123125,0.376028442430753,-3.68185032036827,0.000231547345489392,0.0121022600745486
"ENSG00000142156",3638.21807035772,-1.06047608707824,0.251412370655986,-4.21807441022587,2.463975131175e-05,0.0028878908526067
"ENSG00000159261",88.5756192759294,-1.65360471285523,0.51137399801528,-3.23365036015348,0.00122218981536858,0.0299659249343381
"ENSG00000156265",156.3452087581,-2.38273620393113,0.661380816899171,-3.6026690569926,0.000314966424558114,0.014257612031067
"ENSG00000154736",190.350842343126,-3.87182401780905,1.26482814450774,-3.06114631827386,0.00220491315873129,0.041000254181168
"ENSG00000210196",97.8562878656912,-1.41410651157805,0.315633569188209,-4.48021582499939,7.4567599522952e-06,0.00127577789277398
